Cluster,Symbol,Name,MA_Short_Window,MA_Long_Window,RSI_Window,RSI_Buy_Threshold,RSI_Sell_Threshold,Stop_Loss_Percent,Take_Profit_Percent,Average_Return,Symbol_sim_return,Return,Std Dev
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,120,14,29,64,1.0,10.0,-3.16,0.0,-47.4,35.8
17,610033,메리츠 STAR 50 ETN,5,120,14,29,59,1.0,10.0,-3.16,0.0,-21.29,23.37
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,120,14,29,59,1.0,10.0,-3.16,0.0,-29.03,25.38
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,29,59,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,29,59,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,29,59,1.0,10.0,-3.16,0.0,-32.49,17.67
17,760006,키움 KPOP ETN,5,120,14,29,59,1.0,10.0,-3.16,0.0,-30.11,30.81
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,24,54,1.0,10.0,-3.16,0.0,-21.88,15.07
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,120,14,24,54,1.0,10.0,-3.16,0.0,-47.4,35.8
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-28.9,32.71
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-28.97,32.64
17,580053,KB 레버리지 콩 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-30.87,33.94
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-30.21,32.92
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,60,14,24,74,1.0,10.0,-3.16,0.0,-25.4,24.31
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-25.25,28.26
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-29.38,32.12
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,60,14,24,74,1.0,10.0,-3.16,0.0,-28.79,16.33
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-28.9,32.71
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-28.97,32.64
17,570095,한투 레버리지 일본 엔선물 ETN C,5,60,14,24,74,1.0,10.0,-3.16,0.0,-21.88,15.07
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-47.4,35.8
17,610033,메리츠 STAR 50 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-21.29,23.37
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-29.03,25.38
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,60,14,24,69,1.0,10.0,-3.16,0.0,-32.49,17.67
17,760006,키움 KPOP ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-30.11,30.81
17,580050,KB STAR 50 ETN,5,60,14,24,69,1.0,10.0,-3.16,-60.12,-27.46,23.95
17,510040,대신 인버스 3X 국채30년 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-38.99,30.37
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,60,14,24,69,1.0,10.0,-3.16,0.0,-18.4,27.82
17,580053,KB 레버리지 콩 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-30.87,33.94
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-30.21,32.92
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,60,14,24,69,1.0,10.0,-3.16,0.0,-25.4,24.31
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-25.25,28.26
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-29.38,32.12
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,60,14,24,69,1.0,10.0,-3.16,0.0,-28.79,16.33
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,60,14,24,74,1.0,10.0,-3.16,0.0,-18.4,27.82
17,510040,대신 인버스 3X 국채30년 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-38.99,30.37
17,580050,KB STAR 50 ETN,5,60,14,24,74,1.0,10.0,-3.16,-60.12,-27.46,23.95
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-30.21,32.92
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-28.97,32.64
17,610033,메리츠 STAR 50 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-21.29,23.37
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-29.03,25.38
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,60,14,24,79,1.0,10.0,-3.16,0.0,-32.49,17.67
17,760006,키움 KPOP ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-30.11,30.81
17,580050,KB STAR 50 ETN,5,60,14,24,79,1.0,10.0,-3.16,-60.12,-27.46,23.95
17,510040,대신 인버스 3X 국채30년 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-38.99,30.37
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,60,14,24,79,1.0,10.0,-3.16,0.0,-18.4,27.82
17,580053,KB 레버리지 콩 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-30.87,33.94
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,60,14,24,79,1.0,10.0,-3.16,0.0,-25.4,24.31
17,760006,키움 KPOP ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-30.11,30.81
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-25.25,28.26
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,60,14,24,79,1.0,10.0,-3.16,0.0,-28.79,16.33
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-28.9,32.71
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-28.97,32.64
17,570095,한투 레버리지 일본 엔선물 ETN C,5,60,14,24,79,1.0,10.0,-3.16,0.0,-21.88,15.07
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-47.4,35.8
17,610033,메리츠 STAR 50 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-21.29,23.37
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-29.03,25.38
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,60,14,24,74,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,60,14,24,74,1.0,10.0,-3.16,0.0,-32.49,17.67
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-28.9,32.71
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,60,14,24,79,1.0,10.0,-3.16,0.0,-29.38,32.12
17,570095,한투 레버리지 일본 엔선물 ETN C,5,60,14,24,69,1.0,10.0,-3.16,0.0,-21.88,15.07
17,510040,대신 인버스 3X 국채30년 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-38.99,30.37
17,580053,KB 레버리지 콩 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-30.87,33.94
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-30.21,32.92
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,60,14,24,59,1.0,10.0,-3.16,0.0,-25.4,24.31
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-25.25,28.26
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-29.38,32.12
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,60,14,24,59,1.0,10.0,-3.16,0.0,-28.79,16.33
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-28.9,32.71
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-28.97,32.64
17,570095,한투 레버리지 일본 엔선물 ETN C,5,60,14,24,59,1.0,10.0,-3.16,0.0,-21.88,15.07
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-47.4,35.8
17,610033,메리츠 STAR 50 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-21.29,23.37
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-29.03,25.38
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,60,14,24,54,1.0,10.0,-3.16,0.0,-32.49,17.67
17,760006,키움 KPOP ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-30.11,30.81
17,580050,KB STAR 50 ETN,5,60,14,24,54,1.0,10.0,-3.16,-60.12,-27.46,23.95
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,60,14,24,54,1.0,10.0,-3.16,0.0,-18.4,27.82
17,580053,KB 레버리지 콩 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-30.87,33.94
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-30.21,32.92
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,60,14,24,54,1.0,10.0,-3.16,0.0,-25.4,24.31
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-25.25,28.26
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-29.38,32.12
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,60,14,24,69,1.0,10.0,-3.16,0.0,-47.4,35.8
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,60,14,24,54,1.0,10.0,-3.16,0.0,-28.79,16.33
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,60,14,24,59,1.0,10.0,-3.16,0.0,-18.4,27.82
17,510040,대신 인버스 3X 국채30년 ETN,5,60,14,24,54,1.0,10.0,-3.16,0.0,-38.99,30.37
17,580050,KB STAR 50 ETN,5,60,14,24,59,1.0,10.0,-3.16,-60.12,-27.46,23.95
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-25.25,28.26
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-29.03,25.38
17,610033,메리츠 STAR 50 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-21.29,23.37
17,760006,키움 KPOP ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-30.11,30.81
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,60,14,24,64,1.0,10.0,-3.16,0.0,-32.49,17.67
17,580050,KB STAR 50 ETN,5,60,14,24,64,1.0,10.0,-3.16,-60.12,-27.46,23.95
17,510040,대신 인버스 3X 국채30년 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-38.99,30.37
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,60,14,24,64,1.0,10.0,-3.16,0.0,-18.4,27.82
17,580053,KB 레버리지 콩 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-30.87,33.94
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-30.21,32.92
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,60,14,24,64,1.0,10.0,-3.16,0.0,-25.4,24.31
17,760006,키움 KPOP ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-30.11,30.81
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-29.38,32.12
17,570095,한투 레버리지 일본 엔선물 ETN C,5,60,14,24,64,1.0,10.0,-3.16,0.0,-21.88,15.07
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-21.57,23.45
17,570101,한투 인버스 나스닥100 ETN B,5,60,14,24,59,1.0,10.0,-3.16,0.0,-32.49,17.67
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-29.03,25.38
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-47.4,35.8
17,610033,메리츠 STAR 50 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-21.29,23.37
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-28.97,32.64
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,60,14,24,64,1.0,10.0,-3.16,0.0,-28.9,32.71
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,60,14,24,64,1.0,10.0,-3.16,0.0,-28.79,16.33
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,60,14,24,59,1.0,10.0,-3.16,0.0,-45.31,5.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-21.57,23.45
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-28.9,32.71
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,34,79,1.0,10.0,-4.27,0.0,-32.49,17.67
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-45.31,5.67
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-29.03,25.38
17,610033,메리츠 STAR 50 ETN,5,120,14,34,79,1.0,10.0,-4.27,-21.04,-21.29,23.37
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-47.4,35.8
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,39,54,1.0,10.0,-4.27,0.0,-21.88,15.07
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-25.25,28.26
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,120,14,39,54,1.0,10.0,-4.27,0.0,-28.79,16.33
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-29.38,32.12
17,580050,KB STAR 50 ETN,5,120,14,39,54,1.0,10.0,-4.27,-60.12,-27.46,23.95
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,120,14,39,54,1.0,10.0,-4.27,0.0,-25.4,24.31
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-30.21,32.92
17,580053,KB 레버리지 콩 선물 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-30.87,33.94
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,120,14,39,54,1.0,10.0,-4.27,0.0,-18.4,27.82
17,580050,KB STAR 50 ETN,5,120,14,34,79,1.0,10.0,-4.27,-60.12,-27.46,23.95
17,510040,대신 인버스 3X 국채30년 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-38.99,30.37
17,760006,키움 KPOP ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-30.11,30.81
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-47.4,35.8
17,510040,대신 인버스 3X 국채30년 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-38.99,30.37
17,610033,메리츠 STAR 50 ETN,5,120,14,34,74,1.0,10.0,-4.27,-21.04,-21.29,23.37
17,510040,대신 인버스 3X 국채30년 ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-38.99,30.37
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,39,54,1.0,10.0,-4.27,0.0,-32.49,17.67
17,580050,KB STAR 50 ETN,5,120,14,34,74,1.0,10.0,-4.27,-60.12,-27.46,23.95
17,760006,키움 KPOP ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-30.11,30.81
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,34,74,1.0,10.0,-4.27,0.0,-32.49,17.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-21.57,23.45
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-45.31,5.67
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-29.03,25.38
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,34,79,1.0,10.0,-4.27,0.0,-21.88,15.07
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,120,14,34,79,1.0,10.0,-4.27,0.0,-18.4,27.82
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-28.97,32.64
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-28.9,32.71
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,120,14,34,79,1.0,10.0,-4.27,0.0,-28.79,16.33
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-29.38,32.12
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-25.25,28.26
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,120,14,34,79,1.0,10.0,-4.27,0.0,-25.4,24.31
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-30.21,32.92
17,580053,KB 레버리지 콩 선물 ETN,5,120,14,34,79,1.0,10.0,-4.27,0.0,-30.87,33.94
17,760006,키움 KPOP ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-30.11,30.81
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-28.9,32.71
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-21.57,23.45
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,120,14,39,64,1.0,10.0,-4.27,0.0,-18.4,27.82
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,39,64,1.0,10.0,-4.27,0.0,-21.88,15.07
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-28.97,32.64
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,120,14,39,64,1.0,10.0,-4.27,0.0,-28.79,16.33
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-29.38,32.12
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-25.25,28.26
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,120,14,39,64,1.0,10.0,-4.27,0.0,-25.4,24.31
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-30.21,32.92
17,580053,KB 레버리지 콩 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-30.87,33.94
17,510040,대신 인버스 3X 국채30년 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-38.99,30.37
17,610033,메리츠 STAR 50 ETN,5,120,14,39,59,1.0,10.0,-4.27,-21.04,-21.29,23.37
17,580050,KB STAR 50 ETN,5,120,14,39,64,1.0,10.0,-4.27,-60.12,-27.46,23.95
17,760006,키움 KPOP ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-30.11,30.81
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,39,64,1.0,10.0,-4.27,0.0,-32.49,17.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-21.57,23.45
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-45.31,5.67
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-29.03,25.38
17,610033,메리츠 STAR 50 ETN,5,120,14,39,64,1.0,10.0,-4.27,-21.04,-21.29,23.37
17,580053,KB 레버리지 콩 선물 ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-30.87,33.94
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,120,14,39,64,1.0,10.0,-4.27,0.0,-47.4,35.8
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-29.03,25.38
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-45.31,5.67
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-25.25,28.26
17,610076,메리츠 인버스 3X 미국채10년 ETN,5,120,14,39,54,1.0,10.0,-4.27,0.0,-29.03,25.38
17,610033,메리츠 STAR 50 ETN,5,120,14,39,54,1.0,10.0,-4.27,-21.04,-21.29,23.37
17,530116,삼성 인버스 2X 나스닥 100 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-47.4,35.8
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,39,59,1.0,10.0,-4.27,0.0,-21.88,15.07
17,520055,미래에셋 인버스 2X 코스피200 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-28.97,32.64
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-28.9,32.71
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,120,14,39,59,1.0,10.0,-4.27,0.0,-28.79,16.33
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-29.38,32.12
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,120,14,39,59,1.0,10.0,-4.27,0.0,-25.4,24.31
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-45.31,5.67
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-30.21,32.92
17,580053,KB 레버리지 콩 선물 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-30.87,33.94
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,120,14,39,59,1.0,10.0,-4.27,0.0,-18.4,27.82
17,510040,대신 인버스 3X 국채30년 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-38.99,30.37
17,580050,KB STAR 50 ETN,5,120,14,39,59,1.0,10.0,-4.27,-60.12,-27.46,23.95
17,760006,키움 KPOP ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-30.11,30.81
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,39,59,1.0,10.0,-4.27,0.0,-32.49,17.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,39,59,1.0,10.0,-4.27,0.0,-21.57,23.45
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,120,14,34,74,1.0,10.0,-4.27,0.0,-18.4,27.82
17,510040,대신 인버스 3X 국채30년 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-38.99,30.37
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,120,14,34,74,1.0,10.0,-4.27,0.0,-30.21,32.92
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,39,69,1.0,10.0,-4.27,0.0,-21.88,15.07
17,530105,삼성 인버스 2X 코스피200 선물 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-28.9,32.71
17,570098,한투 S&P 레버리지 엔달러 선물 ETN(H),5,120,14,34,59,1.0,10.0,-4.27,0.0,-28.79,16.33
17,500070,신한 인버스 2X 코스피 200 선물 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-29.38,32.12
17,530114,삼성 인버스 2X S&P500 선물 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-25.25,28.26
17,570092,한투 인버스 2X 유로스탁스50 ETN(H) B,5,120,14,34,59,1.0,10.0,-4.27,0.0,-25.4,24.31
17,580040,KB 인버스 2X KOSPI 200 선물 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-30.21,32.92
17,580053,KB 레버리지 콩 선물 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-30.87,33.94
17,550061,N2 인버스 미국 IT TOP5 ETN(H),5,120,14,34,59,1.0,10.0,-4.27,0.0,-18.4,27.82
17,580050,KB STAR 50 ETN,5,120,14,34,59,1.0,10.0,-4.27,-60.12,-27.46,23.95
17,570095,한투 레버리지 일본 엔선물 ETN C,5,120,14,34,59,1.0,10.0,-4.27,0.0,-21.88,15.07
17,760006,키움 KPOP ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-30.11,30.81
17,570101,한투 인버스 나스닥100 ETN B,5,120,14,34,59,1.0,10.0,-4.27,0.0,-32.49,17.67
17,520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-21.57,23.45
17,580064,KB 인버스 2X 미국채 10년 선물 ETN,5,120,14,34,59,1.0,10.0,-4.27,0.0,-45.31,5.67
